college_name,no_of_applications,no_of_apps_accepted,no_of_enrolled,PctTop10HS,PctTop25HS,no_of_FT,no_of_PT,outstate_tuition,room_board_cost,books_cost,personal_spending,pct_phd_faculty,pct_termianl_faculty,sf_ratio,pct_alumni_donors,exp_per_student,total_misc_cost,accept_rate,is_private,grad_rate_round
Clark University,0.058442505,0.075672176,0.066383514,0.305263158,0.571428571,0.05678644,0.013510419,0.783057851,0.381462799,0.180035651,0.106870229,0.945054945,0.934210526,0.214477212,0.546875,0.165230833,0.246049661,0.660792431,Yes,0.78
Clarke College,0.007893695,0.010206413,0.020764512,0.136842105,0.395604396,0.01476003,0.015983513,0.433884298,0.298865069,0.113190731,0.099236641,0.648351648,0.618421053,0.227882038,0.421875,0.090052218,0.164334086,0.691425192,Yes,0.72
Clarkson University,0.04359236,0.071635311,0.082114205,0.357894737,0.648351648,0.069610208,0.002381498,0.703512397,0.598991173,0.26916221,0.160305344,0.956043956,0.934210526,0.356568365,0.5,0.15972628,0.463882619,0.879716144,Yes,0.75
Clemson University,0.166288297,0.19746363,0.356457448,0.378947368,0.615384615,0.368715084,0.035218686,0.298347107,0.288461538,0.31372549,0.208854962,0.813186813,0.842105263,0.415549598,0.265625,0.083152676,0.288713318,0.588172679,No,0.71
Clinch Valley Coll. of  the Univ. of Virginia,0.012663237,0.018622896,0.033820985,0.147368421,0.230769231,0.031297613,0.019280971,0.249380165,0.30091425,0.22459893,0.251908397,0.648351648,0.565789474,0.418230563,0.140625,0.023205836,0.306884876,0.780248374,No,0.4
Coe College,0.019265616,0.025516033,0.037753657,0.294736842,0.56043956,0.031361097,0.009342798,0.59839876,0.411412358,0.180035651,0.297709924,0.714285714,0.815789474,0.273458445,0.5,0.131110148,0.408577878,0.689651094,Yes,0.64
Coker College,0.010892883,0.01447178,0.040899796,0.147368421,0.417582418,0.017489843,0.010121365,0.389876033,0.429066835,0.135472371,0.114503817,0.615384615,0.697368421,0.257372654,0.609375,0.104718457,0.274492099,0.702306328,Yes,0.73
Colby College,0.057630225,0.047490289,0.066226207,0.6,0.824175824,0.050184104,0.001557133,0.856921488,0.600567465,0.180035651,0.114503817,0.824175824,0.921052632,0.206434316,0.640625,0.240692216,0.408577878,0.36499113,Yes,0.91
Colgate University,0.099452232,0.092162389,0.108856379,0.473684211,0.725274725,0.079672423,0.001099153,0.886880165,0.596626734,0.180035651,0.076335878,0.956043956,0.973684211,0.214477212,0.703125,0.232020661,0.377539503,0.424246008,Yes,0.93
College Misericordia,0.028138213,0.031076243,0.044360547,0.294736842,0.538461538,0.031170645,0.022532631,0.440082645,0.627364439,0.202317291,0.099236641,0.527472527,0.5,0.278820375,0.359375,0.102135842,0.422121896,0.550680071,Yes,0.97
College of Charleston,0.097702706,0.116840582,0.193487494,0.221052632,0.505494505,0.213052311,0.054911839,0.195247934,0.26481715,0.254010695,0.315419847,0.714285714,0.710526316,0.394101877,0.28125,0.02997342,0.335440181,0.595505618,No,0.46
College of Mount St. Vincent,0.018015954,0.021936172,0.022337581,0.231578947,0.406593407,0.018029457,0.019738951,0.488119835,0.628940731,0.180035651,0.114503817,0.736263736,0.697368421,0.252010724,0.546875,0.128734895,0.428893905,0.627439385,Yes,0.82
College of Notre Dame,0.005477683,0.007312057,0.009753028,0.105263158,0.362637363,0.011458862,0.01511335,0.529958678,0.589533417,0.237967914,0.305343511,0.758241758,0.736842105,0.211796247,0.109375,0.124172903,0.556433409,0.724896511,Yes,0.37
College of Notre Dame of Maryland,0.007831212,0.010815751,0.022337581,0.357894737,0.571428571,0.016759777,0.090771697,0.45661157,0.605296343,0.22459893,0.06870229,0.615384615,0.526315789,0.241286863,0.5,0.080890531,0.389390519,0.738616203,Yes,0.73
College of Saint Benedict,0.017849332,0.030162236,0.074878087,0.294736842,0.582417582,0.050025394,0.004671399,0.511725207,0.384773014,0.180035651,0.053435115,0.681318681,0.842105263,0.284182306,0.40625,0.106716685,0.208916479,0.906682436,Yes,0.7
College of Saint Catherine,0.008955908,0.012910351,0.023753343,0.231578947,0.461538462,0.049295328,0.025692695,0.51053719,0.419293821,0.157754011,0.114503817,0.604395604,0.828947368,0.241286863,0.5,0.077836635,0.273137698,0.768539326,Yes,0.75
College of Saint Elizabeth,0.007560452,0.010930002,0.013685701,0.347368421,0.483516484,0.011236668,0.044286696,0.44214876,0.546973518,0.126559715,0.114503817,0.659340659,0.605263158,0.238605898,0.359375,0.11802741,0.356659142,0.773625074,Yes,0.76
College of Saint Rose,0.018786579,0.02254551,0.033663678,0.231578947,0.527472527,0.04948578,0.040897641,0.395144628,0.612547289,0.31372549,0.190839695,0.637362637,0.618421053,0.316353887,0.4375,0.054630799,0.50744921,0.61620343,Yes,0.61
College of Santa Fe,0.009684877,0.014281362,0.024225263,0.157894737,0.362637363,0.023298629,0.031234257,0.454442149,0.371689786,0.22459893,0.145038168,0.351648352,0.657894737,0.308310992,0.109375,0.106207703,0.278555305,0.785570668,Yes,0.79
College of St. Joseph,0.001249662,0.001751847,0.003146138,0.115789474,0.131868132,0.001968004,0.007877261,0.30785124,0.483921816,0.157754011,0.160305344,0.494505495,0.381578947,0.18766756,0.296875,0.070692028,0.353273138,0.807096393,Yes,0.74
College of St. Scholastica,0.012309166,0.019955823,0.038225578,0.294736842,0.56043956,0.038439563,0.01254866,0.490909091,0.302017654,0.157754011,0.136793893,0.505494505,0.684210526,0.243967828,0.515625,0.109525515,0.205643341,0.866232998,Yes,0.7
College of the Holy Cross,0.060671068,0.0616574,0.098159509,0.726315789,0.945054945,0.080497715,0.000961759,0.808884298,0.712484237,0.135472371,0.099236641,0.923076923,0.947368421,0.235924933,0.859375,0.168756009,0.466139955,0.485274985,Yes,0.96
College of William and Mary,0.146543644,0.115545738,0.185936763,0.705263158,0.868131868,0.160201879,0.006091138,0.484504132,0.396910467,0.22459893,0.083969466,0.89010989,0.894736842,0.257372654,0.484375,0.119667465,0.251467269,0.333412182,No,0.93
College of Wooster,0.042051111,0.068969457,0.081484977,0.294736842,0.615384615,0.049676232,0,0.717975207,0.458701135,0.180035651,0.038167939,0.835164835,0.947368421,0.230563003,0.671875,0.206496126,0.250564334,0.877823773,Yes,0.66
Colorado College,0.065107367,0.057315866,0.071574642,0.578947368,0.857142857,0.055643728,0.000274788,0.764566116,0.379886507,0.157754011,0.145038168,0.846153846,0.960526316,0.235924933,0.796875,0.216374159,0.267494357,0.398817268,Yes,0.83
Colorado State University,0.195717826,0.237641862,0.33962561,0.294736842,0.615384615,0.49222321,0.0837188,0.313636364,0.378310214,0.166666667,0.236641221,0.868131868,0.855263158,0.44772118,0.15625,0.087922031,0.336343115,0.604967475,No,0.55
Columbia College MO,0.004852852,0.003275192,0.01525877,0.094736842,0.208791209,0.017489843,0.244790474,0.307541322,0.302648172,0.135472371,0.099236641,0.868131868,0.828947368,0.343163539,0.03125,0.034478858,0.17268623,0.412418687,Yes,0.3
Columbia College,0.013662966,0.020641328,0.032562529,0.210526316,0.637362637,0.026314119,0.010808335,0.417613636,0.345996217,0.180035651,0.190839695,0.582417582,0.697368421,0.327077748,0.53125,0.103813599,0.282731377,0.802602011,Yes,0.74
Columbia University,0.139024847,0.070759388,0.131508573,0.810526316,0.956043956,0.102748857,0.002473094,0.841115702,0.769861286,0.202317291,0.007633588,0.978021978,0.973684211,0.091152815,0.328125,0.517522197,0.456433409,0.155174453,Yes,1
Concordia College at St. Paul,0.004165538,0.007388225,0.016359918,0.126315789,0.21978022,0.028885221,0.008243646,0.421487603,0.310529634,0.157754011,0.106870229,0.67032967,0.671052632,0.27613941,0.28125,0.071050201,0.189616253,0.936842105,Yes,0.39
Concordia Lutheran College,0.003144982,0.005484043,0.01116879,0.157894737,0.274725275,0.01253809,0.007831463,0.23553719,0.318411097,0.157754011,0.240458015,0.648351648,0.684210526,0.257372654,0.140625,0.069542104,0.294018059,0.918391484,Yes,0.36
Concordia University CA,0.012642409,0.016185543,0.017146453,0.305263158,0.725274725,0.015934485,0.004579803,0.436983471,0.419293821,0.211229947,0.193129771,0.516483516,0.473684211,0.284182306,0.203125,0.098572964,0.344808126,0.671673566,Yes,0.51
Concordia University,0.009309979,0.012605682,0.023753343,0.221052632,0.516483516,0.032662519,0.006594916,0.355165289,0.380044136,0.135472371,0.114503817,0.527472527,0.526315789,0.257372654,0.203125,0.077723528,0.239390519,0.720047309,Yes,0.73
Connecticut College,0.061525004,0.056135273,0.063394683,0.431578947,0.923076923,0.047327324,0.010579345,0.847107438,0.712484237,0.22459893,0.038167939,0.857142857,0.934210526,0.219839142,0.625,0.21842894,0.443566591,0.419751626,Yes,0.91
Converse College,0.007477142,0.012758017,0.017932987,0.357894737,0.67032967,0.015997969,0.003618044,0.501549587,0.302648172,0.180035651,0.099236641,0.604395604,0.684210526,0.206434316,0.484375,0.146643543,0.183972912,0.911295092,Yes,0.73
Cornell College,0.030345948,0.047871125,0.054742803,0.336842105,0.648351648,0.031773743,0.000412182,0.666735537,0.400851198,0.202317291,0.083969466,0.692307692,0.684210526,0.260053619,0.484375,0.134861538,0.248645598,0.839266706,Yes,0.61
Creighton University,0.060108721,0.105263158,0.132295108,0.305263158,0.56043956,0.105097765,0.029448134,0.428099174,0.408575032,0.24688057,0.275572519,0.846153846,0.868421053,0.107238606,0.5,0.37174581,0.407110609,0.947723241,Yes,0.84
Culver-Stockton College,0.0311374,0.03953081,0.03759635,0.242105263,0.505494505,0.027075927,0.005083581,0.292355372,0.302648172,0.135472371,0.038167939,0.472527473,0.368421053,0.310991957,0.4375,0.049409015,0.127539503,0.650266115,Yes,0.46
Cumberland College,0.019036511,0.027305964,0.057102407,0.263157895,0.417582418,0.037042915,0.005541562,0.200929752,0.275220681,0.135472371,0.053435115,0.373626374,0.263157895,0.28150134,0.0625,0.094312591,0.119187359,0.755174453,Yes,0.6
D'Youville College,0.016349739,0.020831747,0.019191443,0.178947368,0.417582418,0.029678771,0.01534234,0.339876033,0.398802018,0.260249554,0.163358779,0.659340659,0.578947368,0.324396783,0.65625,0.069975682,0.320541761,0.662684802,Yes,0.4
Dana College,0.008810114,0.015614289,0.023596036,0.094736842,0.296703297,0.013045962,0.003801237,0.35072314,0.243064313,0.157754011,0.183206107,0.417582418,0.355263158,0.27077748,0.390625,0.103681641,0.197742664,0.948314607,Yes,0.49
Daniel Webster College,0.010497157,0.016604463,0.018562215,0.115789474,0.230769231,0.010189182,0.024501946,0.514049587,0.497162673,0.180035651,0.038167939,0.582417582,0.486842105,0.528150134,0.15625,0.102871039,0.278103837,0.844352454,Yes,0.7
Dartmouth College,0.177160352,0.083822073,0.165486865,0.905263158,0.989010989,0.119953022,0.001419739,0.888688017,0.676229508,0.202317291,0.129770992,0.956043956,0.986842105,0.058981233,0.765625,0.498293966,0.479683973,0.130337079,Yes,0.99
Davidson College,0.047737071,0.03366593,0.06559698,0.8,0.956043956,0.046406805,0.00022899,0.772469008,0.518600252,0.22459893,0.116183206,0.956043956,0.960526316,0.254691689,0.71875,0.271363131,0.36241535,0.293790656,Yes,0.94
Defiance College,0.010205569,0.014814533,0.02186566,0.094736842,0.186813187,0.016061453,0.012915045,0.439566116,0.297919294,0.135472371,0.138778626,0.549450549,0.473684211,0.27613941,0.296875,0.081418365,0.198532731,0.772205795,Yes,0.52
Delta State University,0.018453336,0.03324701,0.066698128,0.147368421,0.428571429,0.084655917,0.024593542,0.113016529,0.015762926,0.180035651,0.145038168,0.450549451,0.513157895,0.391420912,0.25,0.036326277,0.01241535,0.973033708,No,0.54
Denison University,0.055839044,0.084050575,0.078338839,0.326315789,0.56043956,0.053834434,0.000595374,0.752066116,0.463430013,0.180035651,0.053435115,0.879120879,0.960526316,0.243967828,0.703125,0.174128603,0.26523702,0.793140154,Yes,0.8
DePauw University,0.039843376,0.060324473,0.072361177,0.515789474,0.78021978,0.05853225,0.001602931,0.617768595,0.510718789,0.202317291,0.106870229,0.769230769,0.921052632,0.230563003,0.484375,0.157200219,0.344243792,0.799526907,Yes,0.81
Dickinson College,0.061087622,0.093952319,0.071102721,0.315789474,0.648351648,0.055548502,0.00279368,0.845041322,0.507566204,0.222370766,0.152671756,0.868131868,0.921052632,0.233243968,0.609375,0.201236639,0.380925508,0.813601419,Yes,0.87
Dickinson State University,0.007352175,0.012948435,0.044675161,0.094736842,0.230769231,0.039264855,0.010808335,0.110847107,0.057692308,0.22459893,0.267175573,0.461538462,0.526315789,0.375335121,0.4375,0.025241767,0.144018059,0.940035482,No,0.4
Dillard University,0.039926687,0.049661056,0.096901054,0.421052632,0.868131868,0.044438801,0.002015113,0.225206612,0.294766709,0.180035651,0.314045802,0.483516484,0.368421053,0.310991957,0.1875,0.082568288,0.337133183,0.631815494,Yes,0.57
Doane College,0.014829317,0.024259273,0.032877143,0.2,0.417582418,0.028028187,0.018777193,0.373450413,0.192307692,0.135472371,0.114503817,0.648351648,0.631578947,0.337801609,0.65625,0.069108526,0.10496614,0.874748669,Yes,0.56
Dominican College of Blauvelt,0.005810926,0.009787493,0.011483404,0.031578947,0.10989011,0.019584815,0.039477902,0.308367769,0.586380832,0.22459893,0.236641221,0.384615385,0.25,0.273458445,0.078125,0.04324467,0.5,0.898166765,Yes,0.49
Dordt College,0.010892883,0.01866098,0.046090923,0.252631579,0.450549451,0.028853479,0.002518892,0.385330579,0.137137453,0.157754011,0.389312977,0.582417582,0.473684211,0.268096515,0.265625,0.078025148,0.274266366,0.917800118,Yes,0.87
Dowling College,0.019369754,0.028829309,0.05899009,0.084210526,0.263736264,0.029202641,0.112525761,0.344008264,0.208070618,0.157754011,0.177557252,0.758241758,0.710526316,0.26541555,0.109375,0.15065885,0.168510158,0.78710822,Yes,0.36
Drake University,0.056609668,0.095247163,0.126474752,0.347368421,0.615384615,0.101034789,0.033203572,0.57231405,0.471311475,0.206773619,0.217557252,0.879120879,0.907894737,0.335120643,0.375,0.118517541,0.398984199,0.904553519,Yes,0.75
Drew University,0.043154979,0.057430117,0.044989775,0.578947368,0.824175824,0.033424327,0.003938631,0.831198347,0.604665826,0.188948307,0.06259542,0.934065934,0.960526316,0.206434316,0.4375,0.220955002,0.375395034,0.685274985,Yes,0.82
Drury College,0.012892342,0.022012339,0.043888627,0.336842105,0.626373626,0.029393093,0.002152507,0.330061983,0.274747793,0.180035651,0.076335878,0.813186813,0.894736842,0.286863271,0.546875,0.115312836,0.147065463,0.915552927,Yes,0.64
Duke University,0.285506009,0.145517557,0.24351109,0.936842105,0.978021978,0.192007364,0.002381498,0.839359504,0.657313997,0.23573975,0.139236641,0.956043956,0.947368421,0.067024129,0.6875,0.452806002,0.481602709,0.151153164,Yes,0.98
Earlham College,0.026596963,0.035570112,0.03759635,0.357894737,0.593406593,0.028218639,0.000549576,0.655785124,0.358764187,0.22459893,0.053435115,0.901098901,0.921052632,0.217158177,0.71875,0.215808623,0.201580135,0.693435837,Yes,0.76
East Carolina University,0.191468977,0.239546043,0.377536574,0.136842105,0.384615385,0.413661757,0.07721548,0.253512397,0.230138714,0.180035651,0.221374046,0.725274725,0.710526316,0.286863271,0.28125,0.109638622,0.22234763,0.628622117,No,0.54
East Tennessee State University,0.067669173,0.101226293,0.199465157,0.147368421,0.296703297,0.208449721,0.120861003,0.178719008,0.192307692,0.22459893,0.297709924,0.714285714,0.671052632,0.308310992,0.140625,0.125153166,0.262979684,0.786871674,No,0.36
East Texas Baptist University,0.006206652,0.010244497,0.036180588,0.094736842,0.296703297,0.028916963,0.006869705,0.13481405,0.157629256,0.193404635,0.190839695,0.593406593,0.5,0.353887399,0.109375,0.045864988,0.151241535,0.881371969,Yes,0.31
Eastern College,0.00785204,0.011310839,0.020449898,0.157894737,0.362637363,0.029139157,0.016212503,0.457128099,0.476040353,0.157754011,0.149618321,0.571428571,0.473684211,0.297587131,0.34375,0.093294626,0.33972912,0.770195151,Yes,0.49
Eastern Connecticut State University,0.043550705,0.054116841,0.083215353,0.136842105,0.450549451,0.083386237,0.070070987,0.187086777,0.399747793,0.24688057,0.038167939,0.692307692,0.684210526,0.386058981,0.21875,0.047750108,0.225282167,0.630277942,No,0.45
Eastern Illinois University,0.114885552,0.159227664,0.240679566,0.115789474,0.318681319,0.286376333,0.038653538,0.174070248,0.202711223,0.010695187,0.225954198,0.593406593,0.618421053,0.367292225,0.078125,0.047052614,0.163205418,0.71602602,No,0.74
Eastern Mennonite College,0.008435215,0.014014776,0.030202926,0.189473684,0.428571429,0.024250889,0.002656286,0.377582645,0.318411097,0.22459893,0.160305344,0.417582418,0.539473684,0.238605898,0.453125,0.131996154,0.251693002,0.887995269,Yes,0.81
Eastern Nazarene College,0.009060046,0.012834184,0.025955639,0.168421053,0.340659341,0.034884459,0.001328143,0.332128099,0.27112232,0.157754011,0.06870229,0.549450549,0.447368421,0.396782842,0.265625,0.061153317,0.133182844,0.75470136,Yes,0.67
Eckerd College,0.027929936,0.039492726,0.052068586,0.336842105,0.615384615,0.038852209,0.001007557,0.672520661,0.362547289,0.22459893,0.114503817,0.813186813,0.855263158,0.27613941,0.40625,0.222764718,0.249435666,0.739680662,Yes,0.55
Elizabethtown College,0.04865349,0.067446112,0.061507,0.368421053,0.67032967,0.042439055,0.013647813,0.612086777,0.412988651,0.180035651,0.076335878,0.626373626,0.578947368,0.27613941,0.390625,0.124964654,0.246049661,0.719101124,Yes,0.8
Elmira College,0.028658905,0.037055374,0.048765141,0.273684211,0.450549451,0.030789741,0.022944813,0.653409091,0.504413619,0.157754011,0.045801527,0.758241758,0.973684211,0.509383378,0.328125,0.081361811,0.283295711,0.665523359,Yes,0.61
Elms College,0.003415742,0.005179374,0.014157622,0.231578947,0.406593407,0.01285551,0.019922143,0.488636364,0.470523329,0.157754011,0.221374046,0.692307692,0.618421053,0.235924933,0.328125,0.108696062,0.388826185,0.821407451,Yes,0.85
Elon College,0.073792515,0.103358976,0.129463583,0.105263158,0.32967033,0.088687151,0.015250744,0.349173554,0.331494325,0.175579323,0.233129771,0.681318681,0.657894737,0.439678284,0.53125,0.059249345,0.30248307,0.726552336,Yes,0.6
Embry Riddle Aeronautical University,0.063941016,0.095666083,0.145194274,0.136842105,0.340659341,0.147060691,0.039157316,0.282024793,0.310529634,0.211229947,0.422900763,0.318681319,0.25,0.375335121,0.0625,0.182705902,0.436794582,0.787226493,Yes,0.38
Emory & Henry College,0.014246142,0.021860005,0.030045619,0.305263158,0.56043956,0.021267141,0.001419739,0.322210744,0.414249685,0.26916221,0.20610687,0.78021978,0.842105263,0.305630027,0.796875,0.091899636,0.365462754,0.815966884,Yes,0.81
Emory University,0.175473309,0.155990555,0.188925594,0.789473684,0.967032967,0.171565515,0.008747424,0.78822314,0.66519546,0.22459893,0.094656489,0.978021978,0.973684211,0.067024129,0.4375,0.476388863,0.451467269,0.396806623,Yes,0.97
